,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1707,"['female', 'AT', 25, 'not stated', 'No', 'other', 'No']","['female', 'AT', 26, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 27, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 28, 'not stated', 'No', 'other', 'No']","['female', 'AT', 29, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 30, 'university', 'No', 'other', 'No']","['female', 'AT', 31, 'university', 'No', 'other', 'No']","['female', 'AT', 32, 'university', 'No', 'other', 'No']","['female', 'AT', 33, 'university', 'No', 'other', 'No']","['female', 'AT', 34, 'university', 'No', 'other', 'No']","['female', 'AT', 35, 'not stated', 'No', 'other', 'No']"
2013,"['female', 'AT', 28, 'university', 'No', 'other', 'Yes']","['female', 'AT', 29, 'university', 'No', 'other', 'Yes']","['female', 'AT', 30, 'university', 'No', 'other', 'Yes']","['female', 'AT', 31, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 32, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 33, 'university', 'No', 'other', 'Yes']","['female', 'AT', 34, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 35, 'university', 'No', 'other', 'Yes']","['female', 'AT', 36, 'university', 'No', 'other', 'Yes']","['female', 'AT', 37, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 38, 'university', 'No', 'other', 'Yes']"
2647,"['male', 'AT', 31, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 32, 'not stated', 'No', 'other', 'No']","['male', 'AT', 33, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']","['male', 'AT', 36, 'university', 'No', 'other', 'No']","['male', 'AT', 37, 'not stated', 'No', 'other', 'No']","['male', 'AT', 38, 'not stated', 'No', 'other', 'No']","['male', 'AT', 39, 'university', 'No', 'other', 'No']","['male', 'AT', 40, 'university', 'No', 'other', 'No']","['male', 'AT', 41, 'university', 'No', 'other', 'No']"
728,"['female', 'EU', 37, 'not stated', 'No', 'other', 'Yes']","['female', 'EU', 38, 'university', 'No', 'other', 'Yes']","['female', 'EU', 39, 'university', 'No', 'other', 'Yes']","['female', 'EU', 40, 'university', 'No', 'other', 'Yes']","['female', 'EU', 41, 'not stated', 'No', 'other', 'Yes']","['female', 'EU', 42, 'university', 'No', 'other', 'Yes']","['female', 'EU', 43, 'university', 'No', 'other', 'Yes']","['female', 'EU', 44, 'university', 'No', 'other', 'Yes']","['female', 'EU', 45, 'university', 'No', 'other', 'Yes']","['female', 'EU', 46, 'university', 'No', 'other', 'Yes']","['female', 'EU', 47, 'university', 'No', 'other', 'Yes']"
2491,"['male', 'AT', 24, 'not stated', 'No', 'other', 'No']","['male', 'AT', 25, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 26, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 27, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 28, 'not stated', 'No', 'other', 'No']","['male', 'AT', 29, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 30, 'university', 'No', 'other', 'No']","['male', 'AT', 31, 'university', 'No', 'other', 'No']","['male', 'AT', 32, 'university', 'No', 'other', 'No']","['male', 'AT', 33, 'university', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']"
1101,"['male', 'EU', 31, 'not stated', 'No', 'other', 'No']","['male', 'EU', 32, 'Apprenticeship', 'No', 'other', 'No']","['male', 'EU', 33, 'university', 'No', 'other', 'No']","['male', 'EU', 34, 'university', 'No', 'other', 'No']","['male', 'EU', 35, 'university', 'No', 'other', 'No']","['male', 'EU', 36, 'university', 'No', 'other', 'No']","['male', 'EU', 37, 'university', 'No', 'other', 'No']","['male', 'EU', 38, 'university', 'No', 'other', 'No']","['male', 'EU', 39, 'university', 'No', 'other', 'No']","['male', 'EU', 40, 'university', 'No', 'other', 'No']","['male', 'EU', 41, 'not stated', 'No', 'other', 'No']"
1985,"['female', 'Non-EU', 67, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'Non-EU', 68, 'university', 'No', 'other', 'Yes']","['female', 'Non-EU', 69, 'university', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 70, 'not stated', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 71, 'university', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 72, 'university', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 73, 'university', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 74, 'university', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 75, 'university', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 76, 'university', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 77, 'university', 'Yes', 'other', 'Yes']"
2843,"['male', 'EU', 41, 'Compulsory', 'No', 'other', 'No']","['male', 'EU', 42, 'not stated', 'No', 'other', 'No']","['male', 'EU', 43, 'not stated', 'No', 'other', 'No']","['male', 'EU', 44, 'Apprenticeship', 'No', 'other', 'No']","['male', 'EU', 45, 'high school', 'No', 'other', 'No']","['male', 'EU', 46, 'not stated', 'No', 'other', 'No']","['male', 'EU', 47, 'high school', 'No', 'other', 'No']","['male', 'EU', 48, 'high school', 'No', 'other', 'No']","['male', 'EU', 49, 'high school', 'No', 'other', 'No']","['male', 'EU', 50, 'high school', 'No', 'other', 'No']","['male', 'EU', 51, 'not stated', 'No', 'other', 'No']"
330,"['male', 'AT', 29, 'not stated', 'No', 'other', 'No']","['male', 'AT', 30, 'not stated', 'No', 'other', 'No']","['male', 'AT', 31, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 32, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 33, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 34, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 35, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 36, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 37, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 38, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 39, 'high school', 'No', 'other', 'No']"
603,"['male', 'EU', 25, 'university', 'No', 'other', 'No']","['male', 'EU', 26, 'university', 'No', 'other', 'No']","['male', 'EU', 27, 'university', 'No', 'other', 'No']","['male', 'EU', 28, 'not stated', 'No', 'other', 'No']","['male', 'EU', 29, 'university', 'No', 'other', 'No']","['male', 'EU', 30, 'not stated', 'No', 'other', 'No']","['male', 'EU', 31, 'university', 'No', 'other', 'No']","['male', 'EU', 32, 'university', 'No', 'other', 'No']","['male', 'EU', 33, 'university', 'No', 'other', 'No']","['male', 'EU', 34, 'university', 'No', 'other', 'No']","['male', 'EU', 35, 'university', 'No', 'other', 'No']"
145,"['female', 'AT', 27, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 28, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 29, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 30, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 31, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 32, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 33, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 34, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 35, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 36, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 37, 'high school', 'No', 'other', 'Yes']"
714,"['male', 'AT', 35, 'university', 'No', 'production', 'No']","['male', 'AT', 36, 'not stated', 'No', 'production', 'No']","['male', 'AT', 37, 'not stated', 'No', 'production', 'No']","['male', 'AT', 38, 'university', 'No', 'production', 'No']","['male', 'AT', 39, 'university', 'No', 'production', 'No']","['male', 'AT', 40, 'not stated', 'No', 'production', 'No']","['male', 'AT', 41, 'university', 'No', 'production', 'No']","['male', 'AT', 42, 'not stated', 'No', 'production', 'No']","['male', 'AT', 43, 'university', 'No', 'production', 'No']","['male', 'AT', 44, 'university', 'No', 'production', 'No']","['male', 'AT', 45, 'university', 'No', 'production', 'No']"
2453,"['male', 'AT', 64, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 65, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 66, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 67, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 68, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 69, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 70, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 71, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 72, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 73, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 74, 'high school', 'Yes', 'other', 'No']"
1455,"['female', 'AT', 46, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 47, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 48, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 49, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 50, 'university', 'No', 'other', 'Yes']","['female', 'AT', 51, 'university', 'No', 'other', 'Yes']","['female', 'AT', 52, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 53, 'university', 'No', 'other', 'Yes']","['female', 'AT', 54, 'university', 'No', 'other', 'Yes']","['female', 'AT', 55, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 56, 'university', 'Yes', 'other', 'Yes']"
1396,"['female', 'AT', 73, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 74, 'not stated', 'No', 'other', 'No']","['female', 'AT', 75, 'university', 'No', 'other', 'No']","['female', 'AT', 76, 'university', 'No', 'other', 'No']","['female', 'AT', 77, 'not stated', 'No', 'other', 'No']","['female', 'AT', 78, 'university', 'Yes', 'other', 'No']","['female', 'AT', 79, 'university', 'Yes', 'other', 'No']","['female', 'AT', 80, 'university', 'Yes', 'other', 'No']","['female', 'AT', 81, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 82, 'university', 'Yes', 'other', 'No']","['female', 'AT', 83, 'university', 'Yes', 'other', 'No']"
1259,"['male', 'AT', 29, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 30, 'high school', 'No', 'other', 'No']","['male', 'AT', 31, 'high school', 'No', 'other', 'No']","['male', 'AT', 32, 'high school', 'No', 'other', 'No']","['male', 'AT', 33, 'university', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']","['male', 'AT', 36, 'university', 'No', 'other', 'No']","['male', 'AT', 37, 'university', 'No', 'other', 'No']","['male', 'AT', 38, 'university', 'No', 'other', 'No']","['male', 'AT', 39, 'university', 'No', 'other', 'No']"
411,"['male', 'AT', 61, 'Compulsory', 'Yes', 'other', 'No']","['male', 'AT', 62, 'university', 'Yes', 'other', 'No']","['male', 'AT', 63, 'university', 'Yes', 'other', 'No']","['male', 'AT', 64, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 65, 'university', 'Yes', 'other', 'No']","['male', 'AT', 66, 'university', 'Yes', 'other', 'No']","['male', 'AT', 67, 'university', 'Yes', 'other', 'No']","['male', 'AT', 68, 'university', 'Yes', 'other', 'No']","['male', 'AT', 69, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 70, 'university', 'Yes', 'other', 'No']","['male', 'AT', 71, 'not stated', 'Yes', 'other', 'No']"
1051,"['male', 'Non-EU', 59, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 60, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'Non-EU', 61, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'Non-EU', 62, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'Non-EU', 63, 'university', 'Yes', 'other', 'No']","['male', 'Non-EU', 64, 'university', 'Yes', 'other', 'No']","['male', 'Non-EU', 65, 'not stated', 'Yes', 'other', 'No']","['male', 'Non-EU', 66, 'university', 'Yes', 'other', 'No']","['male', 'Non-EU', 67, 'university', 'Yes', 'other', 'No']","['male', 'Non-EU', 68, 'university', 'Yes', 'other', 'No']","['male', 'Non-EU', 69, 'not stated', 'Yes', 'other', 'No']"
2798,"['male', 'AT', 47, 'not stated', 'No', 'other', 'No']","['male', 'AT', 48, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 49, 'not stated', 'No', 'other', 'No']","['male', 'AT', 50, 'not stated', 'No', 'other', 'No']","['male', 'AT', 51, 'not stated', 'No', 'other', 'No']","['male', 'AT', 52, 'not stated', 'No', 'other', 'No']","['male', 'AT', 53, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 54, 'not stated', 'No', 'other', 'No']","['male', 'AT', 55, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 56, 'university', 'Yes', 'other', 'No']","['male', 'AT', 57, 'university', 'Yes', 'other', 'No']"
2988,"['male', 'AT', 31, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 32, 'not stated', 'No', 'other', 'No']","['male', 'AT', 33, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']","['male', 'AT', 36, 'not stated', 'No', 'other', 'No']","['male', 'AT', 37, 'university', 'No', 'other', 'No']","['male', 'AT', 38, 'university', 'No', 'other', 'No']","['male', 'AT', 39, 'university', 'No', 'other', 'No']","['male', 'AT', 40, 'university', 'No', 'other', 'No']","['male', 'AT', 41, 'university', 'No', 'other', 'No']"
1476,"['female', 'AT', 58, 'university', 'No', 'other', 'No']","['female', 'AT', 59, 'not stated', 'No', 'other', 'No']","['female', 'AT', 60, 'university', 'No', 'other', 'No']","['female', 'AT', 61, 'university', 'Yes', 'other', 'No']","['female', 'AT', 62, 'university', 'Yes', 'other', 'No']","['female', 'AT', 63, 'university', 'Yes', 'other', 'No']","['female', 'AT', 64, 'university', 'Yes', 'other', 'No']","['female', 'AT', 65, 'university', 'Yes', 'other', 'No']","['female', 'AT', 66, 'university', 'Yes', 'other', 'No']","['female', 'AT', 67, 'university', 'Yes', 'other', 'No']","['female', 'AT', 68, 'university', 'Yes', 'other', 'No']"
2645,"['male', 'Non-EU', 33, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 34, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 35, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 36, 'not stated', 'No', 'other', 'No']","['male', 'Non-EU', 37, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 38, 'not stated', 'No', 'other', 'No']","['male', 'Non-EU', 39, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 40, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 41, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 42, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 43, 'university', 'No', 'other', 'No']"
274,"['male', 'AT', 23, 'not stated', 'No', 'other', 'No']","['male', 'AT', 24, 'not stated', 'No', 'other', 'No']","['male', 'AT', 25, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 26, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 27, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 28, 'university', 'No', 'other', 'No']","['male', 'AT', 29, 'university', 'No', 'other', 'No']","['male', 'AT', 30, 'university', 'No', 'other', 'No']","['male', 'AT', 31, 'university', 'No', 'other', 'No']","['male', 'AT', 32, 'university', 'No', 'other', 'No']","['male', 'AT', 33, 'not stated', 'No', 'other', 'No']"
1712,"['male', 'AT', 31, 'university', 'No', 'other', 'No']","['male', 'AT', 32, 'university', 'No', 'other', 'No']","['male', 'AT', 33, 'university', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'not stated', 'No', 'other', 'No']","['male', 'AT', 36, 'university', 'No', 'other', 'No']","['male', 'AT', 37, 'not stated', 'No', 'other', 'No']","['male', 'AT', 38, 'university', 'No', 'other', 'No']","['male', 'AT', 39, 'university', 'No', 'other', 'No']","['male', 'AT', 40, 'not stated', 'No', 'other', 'No']","['male', 'AT', 41, 'university', 'No', 'other', 'No']"
1754,"['male', 'AT', 24, 'Compulsory', 'No', 'service', 'No']","['male', 'AT', 25, 'not stated', 'No', 'service', 'No']","['male', 'AT', 26, 'high school', 'No', 'service', 'No']","['male', 'AT', 27, 'university', 'No', 'service', 'No']","['male', 'AT', 28, 'university', 'No', 'service', 'No']","['male', 'AT', 29, 'university', 'No', 'service', 'No']","['male', 'AT', 30, 'university', 'No', 'service', 'No']","['male', 'AT', 31, 'university', 'No', 'service', 'No']","['male', 'AT', 32, 'university', 'No', 'service', 'No']","['male', 'AT', 33, 'university', 'No', 'service', 'No']","['male', 'AT', 34, 'university', 'No', 'service', 'No']"
2725,"['female', 'AT', 86, 'Compulsory', 'Yes', 'other', 'No']","['female', 'AT', 87, 'Compulsory', 'Yes', 'other', 'No']","['female', 'AT', 88, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 89, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 90, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 91, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 92, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 93, 'university', 'Yes', 'other', 'No']","['female', 'AT', 94, 'university', 'Yes', 'other', 'No']","['female', 'AT', 95, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 96, 'university', 'Yes', 'other', 'No']"
2163,"['male', 'Non-EU', 23, 'Compulsory', 'No', 'other', 'No']","['male', 'Non-EU', 24, 'not stated', 'No', 'other', 'No']","['male', 'Non-EU', 25, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 26, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 27, 'not stated', 'No', 'other', 'No']","['male', 'Non-EU', 28, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 29, 'not stated', 'No', 'other', 'No']","['male', 'Non-EU', 30, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 31, 'Apprenticeship', 'No', 'other', 'No']","['male', 'Non-EU', 32, 'high school', 'No', 'other', 'No']","['male', 'Non-EU', 33, 'not stated', 'No', 'other', 'No']"
2198,"['female', 'AT', 95, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 96, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 97, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 98, 'Compulsory', 'Yes', 'other', 'Yes']","['female', 'AT', 99, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 100, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 101, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 102, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 103, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 104, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 105, 'university', 'Yes', 'other', 'Yes']"
373,"['female', 'AT', 21, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 22, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 23, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 24, 'not stated', 'No', 'other', 'No']","['female', 'AT', 25, 'university', 'No', 'other', 'No']","['female', 'AT', 26, 'university', 'No', 'other', 'No']","['female', 'AT', 27, 'university', 'No', 'other', 'No']","['female', 'AT', 28, 'not stated', 'No', 'other', 'No']","['female', 'AT', 29, 'university', 'No', 'other', 'No']","['female', 'AT', 30, 'university', 'No', 'other', 'No']","['female', 'AT', 31, 'university', 'No', 'other', 'No']"
922,"['male', 'AT', 22, 'not stated', 'No', 'other', 'No']","['male', 'AT', 23, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 24, 'high school', 'No', 'other', 'No']","['male', 'AT', 25, 'not stated', 'No', 'other', 'No']","['male', 'AT', 26, 'high school', 'No', 'other', 'No']","['male', 'AT', 27, 'high school', 'No', 'other', 'No']","['male', 'AT', 28, 'high school', 'No', 'other', 'No']","['male', 'AT', 29, 'not stated', 'No', 'other', 'No']","['male', 'AT', 30, 'not stated', 'No', 'other', 'No']","['male', 'AT', 31, 'university', 'No', 'other', 'No']","['male', 'AT', 32, 'not stated', 'No', 'other', 'No']"
126,"['male', 'AT', 67, 'university', 'Yes', 'other', 'No']","['male', 'AT', 68, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 69, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 70, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 71, 'university', 'Yes', 'other', 'No']","['male', 'AT', 72, 'university', 'Yes', 'other', 'No']","['male', 'AT', 73, 'university', 'Yes', 'other', 'No']","['male', 'AT', 74, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 75, 'university', 'Yes', 'other', 'No']","['male', 'AT', 76, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 77, 'university', 'Yes', 'other', 'No']"
130,"['male', 'AT', 67, 'not stated', 'No', 'other', 'No']","['male', 'AT', 68, 'university', 'No', 'other', 'No']","['male', 'AT', 69, 'university', 'Yes', 'other', 'No']","['male', 'AT', 70, 'university', 'Yes', 'other', 'No']","['male', 'AT', 71, 'university', 'Yes', 'other', 'No']","['male', 'AT', 72, 'university', 'Yes', 'other', 'No']","['male', 'AT', 73, 'university', 'Yes', 'other', 'No']","['male', 'AT', 74, 'university', 'Yes', 'other', 'No']","['male', 'AT', 75, 'university', 'Yes', 'other', 'No']","['male', 'AT', 76, 'university', 'Yes', 'other', 'No']","['male', 'AT', 77, 'not stated', 'Yes', 'other', 'No']"
1655,"['female', 'AT', 26, 'university', 'No', 'other', 'No']","['female', 'AT', 27, 'university', 'No', 'other', 'No']","['female', 'AT', 28, 'university', 'No', 'other', 'No']","['female', 'AT', 29, 'university', 'No', 'other', 'No']","['female', 'AT', 30, 'university', 'No', 'other', 'No']","['female', 'AT', 31, 'university', 'No', 'other', 'No']","['female', 'AT', 32, 'university', 'No', 'other', 'No']","['female', 'AT', 33, 'not stated', 'No', 'other', 'No']","['female', 'AT', 34, 'university', 'No', 'other', 'No']","['female', 'AT', 35, 'university', 'No', 'other', 'No']","['female', 'AT', 36, 'not stated', 'No', 'other', 'No']"
1182,"['female', 'AT', 56, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 57, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 58, 'university', 'Yes', 'other', 'No']","['female', 'AT', 59, 'university', 'Yes', 'other', 'No']","['female', 'AT', 60, 'university', 'Yes', 'other', 'No']","['female', 'AT', 61, 'university', 'Yes', 'other', 'No']","['female', 'AT', 62, 'university', 'Yes', 'other', 'No']","['female', 'AT', 63, 'university', 'Yes', 'other', 'No']","['female', 'AT', 64, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 65, 'university', 'Yes', 'other', 'No']","['female', 'AT', 66, 'university', 'Yes', 'other', 'No']"
2108,"['female', 'AT', 31, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 32, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 33, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 34, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 35, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 36, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 37, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 38, 'university', 'No', 'other', 'Yes']","['female', 'AT', 39, 'university', 'No', 'other', 'Yes']","['female', 'AT', 40, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 41, 'university', 'No', 'other', 'Yes']"
2016,"['male', 'AT', 67, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 68, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 69, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 70, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 71, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 72, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 73, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 74, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 75, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 76, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 77, 'high school', 'Yes', 'other', 'No']"
589,"['male', 'AT', 26, 'not stated', 'No', 'other', 'No']","['male', 'AT', 27, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 28, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 29, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 30, 'high school', 'No', 'other', 'No']","['male', 'AT', 31, 'not stated', 'No', 'other', 'No']","['male', 'AT', 32, 'high school', 'No', 'other', 'No']","['male', 'AT', 33, 'high school', 'No', 'other', 'No']","['male', 'AT', 34, 'high school', 'No', 'other', 'No']","['male', 'AT', 35, 'high school', 'No', 'other', 'No']","['male', 'AT', 36, 'high school', 'No', 'other', 'No']"
2124,"['male', 'AT', 23, 'not stated', 'No', 'service', 'No']","['male', 'AT', 24, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 25, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 26, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 27, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 28, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 29, 'university', 'No', 'service', 'No']","['male', 'AT', 30, 'university', 'No', 'service', 'No']","['male', 'AT', 31, 'university', 'No', 'service', 'No']","['male', 'AT', 32, 'university', 'No', 'service', 'No']","['male', 'AT', 33, 'university', 'No', 'service', 'No']"
1931,"['male', 'AT', 61, 'university', 'No', 'other', 'No']","['male', 'AT', 62, 'university', 'Yes', 'other', 'No']","['male', 'AT', 63, 'university', 'Yes', 'other', 'No']","['male', 'AT', 64, 'university', 'Yes', 'other', 'No']","['male', 'AT', 65, 'university', 'Yes', 'other', 'No']","['male', 'AT', 66, 'university', 'Yes', 'other', 'No']","['male', 'AT', 67, 'university', 'Yes', 'other', 'No']","['male', 'AT', 68, 'university', 'Yes', 'other', 'No']","['male', 'AT', 69, 'university', 'Yes', 'other', 'No']","['male', 'AT', 70, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 71, 'not stated', 'Yes', 'other', 'No']"
1133,"['male', 'AT', 23, 'Apprenticeship', 'No', 'production', 'No']","['male', 'AT', 24, 'university', 'No', 'production', 'No']","['male', 'AT', 25, 'university', 'No', 'production', 'No']","['male', 'AT', 26, 'university', 'No', 'production', 'No']","['male', 'AT', 27, 'not stated', 'No', 'production', 'No']","['male', 'AT', 28, 'university', 'No', 'production', 'No']","['male', 'AT', 29, 'not stated', 'No', 'production', 'No']","['male', 'AT', 30, 'not stated', 'No', 'production', 'No']","['male', 'AT', 31, 'university', 'No', 'production', 'No']","['male', 'AT', 32, 'university', 'No', 'production', 'No']","['male', 'AT', 33, 'university', 'No', 'production', 'No']"
