,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
57,"['male', 'AT', 74, 'Compulsory', 'Yes', 'other', 'No']","['male', 'AT', 75, 'Compulsory', 'Yes', 'other', 'No']","['male', 'AT', 76, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 77, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 78, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 79, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 80, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 81, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 82, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 83, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 84, 'high school', 'Yes', 'other', 'No']"
1724,"['female', 'AT', 37, 'Apprenticeship', 'No', 'production', 'No']","['female', 'AT', 38, 'Apprenticeship', 'No', 'production', 'No']","['female', 'AT', 39, 'Apprenticeship', 'No', 'production', 'No']","['female', 'AT', 40, 'not stated', 'No', 'production', 'No']","['female', 'AT', 41, 'Apprenticeship', 'No', 'production', 'No']","['female', 'AT', 42, 'university', 'No', 'production', 'No']","['female', 'AT', 43, 'not stated', 'No', 'production', 'No']","['female', 'AT', 44, 'university', 'No', 'production', 'No']","['female', 'AT', 45, 'not stated', 'No', 'production', 'No']","['female', 'AT', 46, 'not stated', 'No', 'production', 'No']","['female', 'AT', 47, 'university', 'No', 'production', 'No']"
1688,"['male', 'AT', 25, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 26, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 27, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 28, 'not stated', 'No', 'other', 'No']","['male', 'AT', 29, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 30, 'not stated', 'No', 'other', 'No']","['male', 'AT', 31, 'not stated', 'No', 'other', 'No']","['male', 'AT', 32, 'university', 'No', 'other', 'No']","['male', 'AT', 33, 'university', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'not stated', 'No', 'other', 'No']"
2267,"['male', 'AT', 74, 'not stated', 'No', 'service', 'No']","['male', 'AT', 75, 'high school', 'Yes', 'service', 'No']","['male', 'AT', 76, 'high school', 'Yes', 'service', 'No']","['male', 'AT', 77, 'high school', 'Yes', 'service', 'No']","['male', 'AT', 78, 'high school', 'Yes', 'service', 'No']","['male', 'AT', 79, 'high school', 'Yes', 'service', 'No']","['male', 'AT', 80, 'high school', 'Yes', 'service', 'No']","['male', 'AT', 81, 'high school', 'Yes', 'service', 'No']","['male', 'AT', 82, 'university', 'Yes', 'service', 'No']","['male', 'AT', 83, 'not stated', 'Yes', 'service', 'No']","['male', 'AT', 84, 'university', 'Yes', 'service', 'No']"
564,"['female', 'AT', 39, 'Compulsory', 'No', 'production', 'No']","['female', 'AT', 40, 'not stated', 'No', 'production', 'No']","['female', 'AT', 41, 'not stated', 'No', 'production', 'No']","['female', 'AT', 42, 'Compulsory', 'No', 'production', 'No']","['female', 'AT', 43, 'Compulsory', 'No', 'production', 'No']","['female', 'AT', 44, 'university', 'No', 'production', 'No']","['female', 'AT', 45, 'university', 'No', 'production', 'No']","['female', 'AT', 46, 'not stated', 'No', 'production', 'No']","['female', 'AT', 47, 'university', 'No', 'production', 'No']","['female', 'AT', 48, 'not stated', 'No', 'production', 'No']","['female', 'AT', 49, 'university', 'No', 'production', 'No']"
2216,"['female', 'AT', 65, 'university', 'No', 'other', 'No']","['female', 'AT', 66, 'university', 'No', 'other', 'No']","['female', 'AT', 67, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 68, 'university', 'Yes', 'other', 'No']","['female', 'AT', 69, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 70, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 71, 'university', 'Yes', 'other', 'No']","['female', 'AT', 72, 'university', 'Yes', 'other', 'No']","['female', 'AT', 73, 'university', 'Yes', 'other', 'No']","['female', 'AT', 74, 'university', 'Yes', 'other', 'No']","['female', 'AT', 75, 'university', 'Yes', 'other', 'No']"
2356,"['female', 'AT', 24, 'university', 'No', 'production', 'No']","['female', 'AT', 25, 'not stated', 'No', 'production', 'No']","['female', 'AT', 26, 'university', 'No', 'production', 'No']","['female', 'AT', 27, 'university', 'No', 'production', 'No']","['female', 'AT', 28, 'university', 'No', 'production', 'No']","['female', 'AT', 29, 'university', 'No', 'production', 'No']","['female', 'AT', 30, 'university', 'No', 'production', 'No']","['female', 'AT', 31, 'not stated', 'No', 'production', 'No']","['female', 'AT', 32, 'university', 'No', 'production', 'No']","['female', 'AT', 33, 'university', 'No', 'production', 'No']","['female', 'AT', 34, 'not stated', 'No', 'production', 'No']"
1892,"['male', 'AT', 25, 'university', 'No', 'other', 'No']","['male', 'AT', 26, 'university', 'No', 'other', 'No']","['male', 'AT', 27, 'not stated', 'No', 'other', 'No']","['male', 'AT', 28, 'not stated', 'No', 'other', 'No']","['male', 'AT', 29, 'university', 'No', 'other', 'No']","['male', 'AT', 30, 'university', 'No', 'other', 'No']","['male', 'AT', 31, 'university', 'No', 'other', 'No']","['male', 'AT', 32, 'not stated', 'No', 'other', 'No']","['male', 'AT', 33, 'university', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']"
339,"['male', 'AT', 70, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 71, 'not stated', 'No', 'other', 'No']","['male', 'AT', 72, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 73, 'university', 'Yes', 'other', 'No']","['male', 'AT', 74, 'university', 'Yes', 'other', 'No']","['male', 'AT', 75, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 76, 'university', 'Yes', 'other', 'No']","['male', 'AT', 77, 'university', 'Yes', 'other', 'No']","['male', 'AT', 78, 'university', 'Yes', 'other', 'No']","['male', 'AT', 79, 'university', 'Yes', 'other', 'No']","['male', 'AT', 80, 'university', 'Yes', 'other', 'No']"
1596,"['male', 'AT', 25, 'not stated', 'No', 'other', 'No']","['male', 'AT', 26, 'not stated', 'No', 'other', 'No']","['male', 'AT', 27, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 28, 'not stated', 'No', 'other', 'No']","['male', 'AT', 29, 'not stated', 'No', 'other', 'No']","['male', 'AT', 30, 'high school', 'No', 'other', 'No']","['male', 'AT', 31, 'high school', 'No', 'other', 'No']","['male', 'AT', 32, 'high school', 'No', 'other', 'No']","['male', 'AT', 33, 'high school', 'No', 'other', 'No']","['male', 'AT', 34, 'high school', 'No', 'other', 'No']","['male', 'AT', 35, 'not stated', 'No', 'other', 'No']"
571,"['male', 'AT', 59, 'not stated', 'No', 'other', 'No']","['male', 'AT', 60, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 61, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 62, 'university', 'Yes', 'other', 'No']","['male', 'AT', 63, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 64, 'university', 'Yes', 'other', 'No']","['male', 'AT', 65, 'university', 'Yes', 'other', 'No']","['male', 'AT', 66, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 67, 'university', 'Yes', 'other', 'No']","['male', 'AT', 68, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 69, 'not stated', 'Yes', 'other', 'No']"
143,"['male', 'AT', 29, 'not stated', 'No', 'service', 'No']","['male', 'AT', 30, 'university', 'No', 'service', 'No']","['male', 'AT', 31, 'not stated', 'No', 'service', 'No']","['male', 'AT', 32, 'not stated', 'No', 'service', 'No']","['male', 'AT', 33, 'university', 'No', 'service', 'No']","['male', 'AT', 34, 'university', 'No', 'service', 'No']","['male', 'AT', 35, 'not stated', 'No', 'service', 'No']","['male', 'AT', 36, 'university', 'No', 'service', 'No']","['male', 'AT', 37, 'university', 'No', 'service', 'No']","['male', 'AT', 38, 'university', 'No', 'service', 'No']","['male', 'AT', 39, 'university', 'No', 'service', 'No']"
836,"['female', 'AT', 20, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 21, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 22, 'university', 'No', 'other', 'Yes']","['female', 'AT', 23, 'university', 'No', 'other', 'Yes']","['female', 'AT', 24, 'university', 'No', 'other', 'Yes']","['female', 'AT', 25, 'university', 'No', 'other', 'Yes']","['female', 'AT', 26, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 27, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 28, 'university', 'No', 'other', 'Yes']","['female', 'AT', 29, 'university', 'No', 'other', 'Yes']","['female', 'AT', 30, 'university', 'No', 'other', 'Yes']"
277,"['female', 'Non-EU', 35, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'Non-EU', 36, 'university', 'No', 'other', 'Yes']","['female', 'Non-EU', 37, 'university', 'No', 'other', 'Yes']","['female', 'Non-EU', 38, 'university', 'No', 'other', 'Yes']","['female', 'Non-EU', 39, 'university', 'No', 'other', 'Yes']","['female', 'Non-EU', 40, 'university', 'No', 'other', 'Yes']","['female', 'Non-EU', 41, 'university', 'No', 'other', 'Yes']","['female', 'Non-EU', 42, 'university', 'No', 'other', 'Yes']","['female', 'Non-EU', 43, 'university', 'No', 'other', 'Yes']","['female', 'Non-EU', 44, 'university', 'No', 'other', 'Yes']","['female', 'Non-EU', 45, 'university', 'No', 'other', 'Yes']"
1757,"['female', 'AT', 29, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 30, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 31, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 32, 'university', 'No', 'other', 'Yes']","['female', 'AT', 33, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 34, 'university', 'No', 'other', 'Yes']","['female', 'AT', 35, 'university', 'No', 'other', 'Yes']","['female', 'AT', 36, 'university', 'No', 'other', 'Yes']","['female', 'AT', 37, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 38, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 39, 'not stated', 'No', 'other', 'Yes']"
868,"['male', 'AT', 46, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 47, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 48, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 49, 'university', 'No', 'other', 'No']","['male', 'AT', 50, 'university', 'No', 'other', 'No']","['male', 'AT', 51, 'not stated', 'No', 'other', 'No']","['male', 'AT', 52, 'university', 'No', 'other', 'No']","['male', 'AT', 53, 'university', 'No', 'other', 'No']","['male', 'AT', 54, 'not stated', 'No', 'other', 'No']","['male', 'AT', 55, 'university', 'No', 'other', 'No']","['male', 'AT', 56, 'university', 'Yes', 'other', 'No']"
1199,"['female', 'AT', 25, 'not stated', 'No', 'other', 'No']","['female', 'AT', 26, 'not stated', 'No', 'other', 'No']","['female', 'AT', 27, 'not stated', 'No', 'other', 'No']","['female', 'AT', 28, 'not stated', 'No', 'other', 'No']","['female', 'AT', 29, 'not stated', 'No', 'other', 'No']","['female', 'AT', 30, 'not stated', 'No', 'other', 'No']","['female', 'AT', 31, 'university', 'No', 'other', 'No']","['female', 'AT', 32, 'university', 'No', 'other', 'No']","['female', 'AT', 33, 'university', 'No', 'other', 'No']","['female', 'AT', 34, 'not stated', 'No', 'other', 'No']","['female', 'AT', 35, 'university', 'No', 'other', 'No']"
2300,"['female', 'AT', 39, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 40, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 41, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 42, 'university', 'No', 'other', 'Yes']","['female', 'AT', 43, 'university', 'No', 'other', 'Yes']","['female', 'AT', 44, 'university', 'No', 'other', 'Yes']","['female', 'AT', 45, 'university', 'No', 'other', 'Yes']","['female', 'AT', 46, 'university', 'No', 'other', 'Yes']","['female', 'AT', 47, 'university', 'No', 'other', 'Yes']","['female', 'AT', 48, 'university', 'No', 'other', 'Yes']","['female', 'AT', 49, 'university', 'No', 'other', 'Yes']"
387,"['female', 'AT', 53, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 54, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 55, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 56, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 57, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 58, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 59, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 60, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 61, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 62, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 63, 'not stated', 'Yes', 'other', 'Yes']"
2530,"['female', 'EU', 49, 'university', 'No', 'other', 'No']","['female', 'EU', 50, 'university', 'No', 'other', 'No']","['female', 'EU', 51, 'university', 'No', 'other', 'No']","['female', 'EU', 52, 'university', 'No', 'other', 'No']","['female', 'EU', 53, 'university', 'No', 'other', 'No']","['female', 'EU', 54, 'not stated', 'No', 'other', 'No']","['female', 'EU', 55, 'not stated', 'Yes', 'other', 'No']","['female', 'EU', 56, 'not stated', 'Yes', 'other', 'No']","['female', 'EU', 57, 'university', 'Yes', 'other', 'No']","['female', 'EU', 58, 'university', 'Yes', 'other', 'No']","['female', 'EU', 59, 'university', 'Yes', 'other', 'No']"
665,"['female', 'AT', 24, 'Compulsory', 'No', 'service', 'No']","['female', 'AT', 25, 'Apprenticeship', 'No', 'service', 'No']","['female', 'AT', 26, 'not stated', 'No', 'service', 'No']","['female', 'AT', 27, 'Apprenticeship', 'No', 'service', 'No']","['female', 'AT', 28, 'high school', 'No', 'service', 'No']","['female', 'AT', 29, 'not stated', 'No', 'service', 'No']","['female', 'AT', 30, 'high school', 'No', 'service', 'No']","['female', 'AT', 31, 'high school', 'No', 'service', 'No']","['female', 'AT', 32, 'high school', 'No', 'service', 'No']","['female', 'AT', 33, 'high school', 'No', 'service', 'No']","['female', 'AT', 34, 'high school', 'No', 'service', 'No']"
1410,"['female', 'AT', 48, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 49, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 50, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 51, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 52, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 53, 'university', 'No', 'other', 'Yes']","['female', 'AT', 54, 'university', 'No', 'other', 'Yes']","['female', 'AT', 55, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 56, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 57, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 58, 'university', 'Yes', 'other', 'Yes']"
613,"['female', 'AT', 64, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 65, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 66, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 67, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 68, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 69, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 70, 'Apprenticeship', 'Yes', 'other', 'No']","['female', 'AT', 71, 'university', 'Yes', 'other', 'No']","['female', 'AT', 72, 'university', 'Yes', 'other', 'No']","['female', 'AT', 73, 'university', 'Yes', 'other', 'No']","['female', 'AT', 74, 'not stated', 'Yes', 'other', 'No']"
689,"['female', 'AT', 31, 'not stated', 'No', 'other', 'No']","['female', 'AT', 32, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 33, 'not stated', 'No', 'other', 'No']","['female', 'AT', 34, 'university', 'No', 'other', 'No']","['female', 'AT', 35, 'university', 'No', 'other', 'No']","['female', 'AT', 36, 'university', 'No', 'other', 'No']","['female', 'AT', 37, 'not stated', 'No', 'other', 'No']","['female', 'AT', 38, 'university', 'No', 'other', 'No']","['female', 'AT', 39, 'university', 'No', 'other', 'No']","['female', 'AT', 40, 'university', 'No', 'other', 'No']","['female', 'AT', 41, 'university', 'No', 'other', 'No']"
785,"['male', 'AT', 31, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 32, 'high school', 'No', 'other', 'No']","['male', 'AT', 33, 'high school', 'No', 'other', 'No']","['male', 'AT', 34, 'high school', 'No', 'other', 'No']","['male', 'AT', 35, 'not stated', 'No', 'other', 'No']","['male', 'AT', 36, 'not stated', 'No', 'other', 'No']","['male', 'AT', 37, 'high school', 'No', 'other', 'No']","['male', 'AT', 38, 'university', 'No', 'other', 'No']","['male', 'AT', 39, 'university', 'No', 'other', 'No']","['male', 'AT', 40, 'university', 'No', 'other', 'No']","['male', 'AT', 41, 'university', 'No', 'other', 'No']"
33,"['female', 'AT', 27, 'Compulsory', 'No', 'service', 'Yes']","['female', 'AT', 28, 'Compulsory', 'No', 'service', 'Yes']","['female', 'AT', 29, 'Apprenticeship', 'No', 'service', 'Yes']","['female', 'AT', 30, 'Apprenticeship', 'No', 'service', 'Yes']","['female', 'AT', 31, 'high school', 'No', 'service', 'Yes']","['female', 'AT', 32, 'high school', 'No', 'service', 'Yes']","['female', 'AT', 33, 'high school', 'No', 'service', 'Yes']","['female', 'AT', 34, 'high school', 'No', 'service', 'Yes']","['female', 'AT', 35, 'not stated', 'No', 'service', 'Yes']","['female', 'AT', 36, 'not stated', 'No', 'service', 'Yes']","['female', 'AT', 37, 'not stated', 'No', 'service', 'Yes']"
1652,"['female', 'AT', 29, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 30, 'university', 'No', 'other', 'No']","['female', 'AT', 31, 'not stated', 'No', 'other', 'No']","['female', 'AT', 32, 'university', 'No', 'other', 'No']","['female', 'AT', 33, 'university', 'No', 'other', 'No']","['female', 'AT', 34, 'university', 'No', 'other', 'No']","['female', 'AT', 35, 'university', 'No', 'other', 'No']","['female', 'AT', 36, 'university', 'No', 'other', 'No']","['female', 'AT', 37, 'university', 'No', 'other', 'No']","['female', 'AT', 38, 'university', 'No', 'other', 'No']","['female', 'AT', 39, 'university', 'No', 'other', 'No']"
687,"['male', 'AT', 50, 'not stated', 'No', 'other', 'No']","['male', 'AT', 51, 'not stated', 'No', 'other', 'No']","['male', 'AT', 52, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 53, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 54, 'not stated', 'No', 'other', 'No']","['male', 'AT', 55, 'high school', 'No', 'other', 'No']","['male', 'AT', 56, 'high school', 'No', 'other', 'No']","['male', 'AT', 57, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 58, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 59, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 60, 'university', 'Yes', 'other', 'No']"
870,"['male', 'Non-EU', 29, 'Compulsory', 'No', 'service', 'No']","['male', 'Non-EU', 30, 'university', 'No', 'service', 'No']","['male', 'Non-EU', 31, 'university', 'No', 'service', 'No']","['male', 'Non-EU', 32, 'not stated', 'No', 'service', 'No']","['male', 'Non-EU', 33, 'not stated', 'No', 'service', 'No']","['male', 'Non-EU', 34, 'university', 'No', 'service', 'No']","['male', 'Non-EU', 35, 'university', 'No', 'service', 'No']","['male', 'Non-EU', 36, 'university', 'No', 'service', 'No']","['male', 'Non-EU', 37, 'university', 'No', 'service', 'No']","['male', 'Non-EU', 38, 'university', 'No', 'service', 'No']","['male', 'Non-EU', 39, 'not stated', 'No', 'service', 'No']"
585,"['female', 'AT', 16, 'not stated', 'No', 'other', 'No']","['female', 'AT', 17, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 18, 'high school', 'No', 'other', 'No']","['female', 'AT', 19, 'high school', 'No', 'other', 'No']","['female', 'AT', 20, 'high school', 'No', 'other', 'No']","['female', 'AT', 21, 'high school', 'No', 'other', 'No']","['female', 'AT', 22, 'high school', 'No', 'other', 'No']","['female', 'AT', 23, 'high school', 'No', 'other', 'No']","['female', 'AT', 24, 'not stated', 'No', 'other', 'No']","['female', 'AT', 25, 'high school', 'No', 'other', 'No']","['female', 'AT', 26, 'high school', 'No', 'other', 'No']"
2469,"['male', 'AT', 19, 'not stated', 'No', 'other', 'No']","['male', 'AT', 20, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 21, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 22, 'not stated', 'No', 'other', 'No']","['male', 'AT', 23, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 24, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 25, 'not stated', 'No', 'other', 'No']","['male', 'AT', 26, 'not stated', 'No', 'other', 'No']","['male', 'AT', 27, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 28, 'university', 'No', 'other', 'No']","['male', 'AT', 29, 'not stated', 'No', 'other', 'No']"
822,"['female', 'AT', 18, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 19, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 20, 'not stated', 'No', 'other', 'No']","['female', 'AT', 21, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 22, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 23, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 24, 'university', 'No', 'other', 'No']","['female', 'AT', 25, 'university', 'No', 'other', 'No']","['female', 'AT', 26, 'university', 'No', 'other', 'No']","['female', 'AT', 27, 'university', 'No', 'other', 'No']","['female', 'AT', 28, 'not stated', 'No', 'other', 'No']"
2990,"['male', 'AT', 35, 'university', 'No', 'other', 'No']","['male', 'AT', 36, 'university', 'No', 'other', 'No']","['male', 'AT', 37, 'university', 'No', 'other', 'No']","['male', 'AT', 38, 'university', 'No', 'other', 'No']","['male', 'AT', 39, 'university', 'No', 'other', 'No']","['male', 'AT', 40, 'university', 'No', 'other', 'No']","['male', 'AT', 41, 'university', 'No', 'other', 'No']","['male', 'AT', 42, 'university', 'No', 'other', 'No']","['male', 'AT', 43, 'university', 'No', 'other', 'No']","['male', 'AT', 44, 'university', 'No', 'other', 'No']","['male', 'AT', 45, 'not stated', 'No', 'other', 'No']"
2241,"['male', 'AT', 64, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 65, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 66, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 67, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 68, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 69, 'not stated', 'No', 'other', 'No']","['male', 'AT', 70, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 71, 'high school', 'No', 'other', 'No']","['male', 'AT', 72, 'university', 'No', 'other', 'No']","['male', 'AT', 73, 'university', 'Yes', 'other', 'No']","['male', 'AT', 74, 'not stated', 'Yes', 'other', 'No']"
2205,"['female', 'AT', 29, 'not stated', 'No', 'other', 'No']","['female', 'AT', 30, 'university', 'No', 'other', 'No']","['female', 'AT', 31, 'university', 'No', 'other', 'No']","['female', 'AT', 32, 'not stated', 'No', 'other', 'No']","['female', 'AT', 33, 'university', 'No', 'other', 'No']","['female', 'AT', 34, 'university', 'No', 'other', 'No']","['female', 'AT', 35, 'university', 'No', 'other', 'No']","['female', 'AT', 36, 'university', 'No', 'other', 'No']","['female', 'AT', 37, 'university', 'No', 'other', 'No']","['female', 'AT', 38, 'university', 'No', 'other', 'No']","['female', 'AT', 39, 'not stated', 'No', 'other', 'No']"
2713,"['male', 'AT', 88, 'Compulsory', 'Yes', 'other', 'No']","['male', 'AT', 89, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 90, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 91, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 92, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 93, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 94, 'university', 'Yes', 'other', 'No']","['male', 'AT', 95, 'university', 'Yes', 'other', 'No']","['male', 'AT', 96, 'university', 'Yes', 'other', 'No']","['male', 'AT', 97, 'university', 'Yes', 'other', 'No']","['male', 'AT', 98, 'university', 'Yes', 'other', 'No']"
465,"['male', 'AT', 51, 'not stated', 'No', 'other', 'No']","['male', 'AT', 52, 'university', 'No', 'other', 'No']","['male', 'AT', 53, 'university', 'No', 'other', 'No']","['male', 'AT', 54, 'university', 'No', 'other', 'No']","['male', 'AT', 55, 'university', 'No', 'other', 'No']","['male', 'AT', 56, 'university', 'No', 'other', 'No']","['male', 'AT', 57, 'university', 'Yes', 'other', 'No']","['male', 'AT', 58, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 59, 'university', 'Yes', 'other', 'No']","['male', 'AT', 60, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 61, 'not stated', 'Yes', 'other', 'No']"
1095,"['male', 'AT', 48, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 49, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 50, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 51, 'high school', 'No', 'other', 'No']","['male', 'AT', 52, 'high school', 'No', 'other', 'No']","['male', 'AT', 53, 'high school', 'No', 'other', 'No']","['male', 'AT', 54, 'high school', 'No', 'other', 'No']","['male', 'AT', 55, 'high school', 'No', 'other', 'No']","['male', 'AT', 56, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 57, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 58, 'high school', 'Yes', 'other', 'No']"
2502,"['female', 'AT', 56, 'not stated', 'No', 'other', 'No']","['female', 'AT', 57, 'not stated', 'No', 'other', 'No']","['female', 'AT', 58, 'university', 'Yes', 'other', 'No']","['female', 'AT', 59, 'university', 'Yes', 'other', 'No']","['female', 'AT', 60, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 61, 'university', 'Yes', 'other', 'No']","['female', 'AT', 62, 'university', 'Yes', 'other', 'No']","['female', 'AT', 63, 'university', 'Yes', 'other', 'No']","['female', 'AT', 64, 'university', 'Yes', 'other', 'No']","['female', 'AT', 65, 'university', 'Yes', 'other', 'No']","['female', 'AT', 66, 'not stated', 'Yes', 'other', 'No']"
276,"['male', 'AT', 41, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 42, 'university', 'No', 'service', 'No']","['male', 'AT', 43, 'university', 'No', 'service', 'No']","['male', 'AT', 44, 'university', 'No', 'service', 'No']","['male', 'AT', 45, 'university', 'No', 'service', 'No']","['male', 'AT', 46, 'not stated', 'No', 'service', 'No']","['male', 'AT', 47, 'not stated', 'No', 'service', 'No']","['male', 'AT', 48, 'university', 'No', 'service', 'No']","['male', 'AT', 49, 'university', 'No', 'service', 'No']","['male', 'AT', 50, 'university', 'No', 'service', 'No']","['male', 'AT', 51, 'university', 'No', 'service', 'No']"
