,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
2347,"['female', 'AT', 31, 'university', 'No', 'production', 'Yes']","['female', 'AT', 32, 'university', 'No', 'production', 'Yes']","['female', 'AT', 33, 'not stated', 'No', 'production', 'Yes']","['female', 'AT', 34, 'university', 'No', 'production', 'Yes']","['female', 'AT', 35, 'not stated', 'No', 'production', 'Yes']","['female', 'AT', 36, 'university', 'No', 'production', 'Yes']","['female', 'AT', 37, 'university', 'No', 'production', 'Yes']","['female', 'AT', 38, 'not stated', 'No', 'production', 'Yes']","['female', 'AT', 39, 'university', 'No', 'production', 'Yes']","['female', 'AT', 40, 'university', 'No', 'production', 'Yes']","['female', 'AT', 41, 'not stated', 'No', 'production', 'Yes']"
1942,"['female', 'AT', 53, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 54, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 55, 'university', 'No', 'other', 'No']","['female', 'AT', 56, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 57, 'university', 'Yes', 'other', 'No']","['female', 'AT', 58, 'university', 'Yes', 'other', 'No']","['female', 'AT', 59, 'university', 'Yes', 'other', 'No']","['female', 'AT', 60, 'university', 'Yes', 'other', 'No']","['female', 'AT', 61, 'university', 'Yes', 'other', 'No']","['female', 'AT', 62, 'university', 'Yes', 'other', 'No']","['female', 'AT', 63, 'university', 'Yes', 'other', 'No']"
2460,"['female', 'AT', 35, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 36, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 37, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 38, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 39, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 40, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 41, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 42, 'university', 'No', 'other', 'Yes']","['female', 'AT', 43, 'university', 'No', 'other', 'Yes']","['female', 'AT', 44, 'university', 'No', 'other', 'Yes']","['female', 'AT', 45, 'university', 'No', 'other', 'Yes']"
1526,"['male', 'AT', 38, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 39, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 40, 'high school', 'No', 'other', 'No']","['male', 'AT', 41, 'high school', 'No', 'other', 'No']","['male', 'AT', 42, 'high school', 'No', 'other', 'No']","['male', 'AT', 43, 'high school', 'No', 'other', 'No']","['male', 'AT', 44, 'university', 'No', 'other', 'No']","['male', 'AT', 45, 'university', 'No', 'other', 'No']","['male', 'AT', 46, 'university', 'No', 'other', 'No']","['male', 'AT', 47, 'not stated', 'No', 'other', 'No']","['male', 'AT', 48, 'university', 'No', 'other', 'No']"
432,"['male', 'AT', 48, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 49, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 50, 'not stated', 'No', 'other', 'No']","['male', 'AT', 51, 'not stated', 'No', 'other', 'No']","['male', 'AT', 52, 'not stated', 'No', 'other', 'No']","['male', 'AT', 53, 'not stated', 'No', 'other', 'No']","['male', 'AT', 54, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 55, 'not stated', 'No', 'other', 'No']","['male', 'AT', 56, 'university', 'No', 'other', 'No']","['male', 'AT', 57, 'university', 'No', 'other', 'No']","['male', 'AT', 58, 'university', 'No', 'other', 'No']"
2743,"['male', 'AT', 59, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 60, 'university', 'Yes', 'service', 'No']","['male', 'AT', 61, 'university', 'Yes', 'service', 'No']","['male', 'AT', 62, 'university', 'Yes', 'service', 'No']","['male', 'AT', 63, 'not stated', 'Yes', 'service', 'No']","['male', 'AT', 64, 'university', 'Yes', 'service', 'No']","['male', 'AT', 65, 'university', 'Yes', 'service', 'No']","['male', 'AT', 66, 'university', 'Yes', 'service', 'No']","['male', 'AT', 67, 'university', 'Yes', 'service', 'No']","['male', 'AT', 68, 'university', 'Yes', 'service', 'No']","['male', 'AT', 69, 'university', 'Yes', 'service', 'No']"
485,"['male', 'AT', 97, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 98, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 99, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 100, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 101, 'Apprenticeship', 'Yes', 'other', 'No']","['male', 'AT', 102, 'university', 'Yes', 'other', 'No']","['male', 'AT', 103, 'university', 'Yes', 'other', 'No']","['male', 'AT', 104, 'university', 'Yes', 'other', 'No']","['male', 'AT', 105, 'university', 'Yes', 'other', 'No']","['male', 'AT', 106, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 107, 'university', 'Yes', 'other', 'No']"
2806,"['male', 'AT', 59, 'not stated', 'No', 'other', 'No']","['male', 'AT', 60, 'university', 'No', 'other', 'No']","['male', 'AT', 61, 'university', 'No', 'other', 'No']","['male', 'AT', 62, 'university', 'No', 'other', 'No']","['male', 'AT', 63, 'university', 'No', 'other', 'No']","['male', 'AT', 64, 'university', 'No', 'other', 'No']","['male', 'AT', 65, 'university', 'No', 'other', 'No']","['male', 'AT', 66, 'university', 'No', 'other', 'No']","['male', 'AT', 67, 'not stated', 'No', 'other', 'No']","['male', 'AT', 68, 'university', 'Yes', 'other', 'No']","['male', 'AT', 69, 'university', 'Yes', 'other', 'No']"
1154,"['male', 'AT', 40, 'not stated', 'No', 'other', 'No']","['male', 'AT', 41, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 42, 'not stated', 'No', 'other', 'No']","['male', 'AT', 43, 'not stated', 'No', 'other', 'No']","['male', 'AT', 44, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 45, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 46, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 47, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 48, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 49, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 50, 'not stated', 'No', 'other', 'No']"
101,"['female', 'EU', 47, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'EU', 48, 'high school', 'No', 'other', 'Yes']","['female', 'EU', 49, 'not stated', 'No', 'other', 'Yes']","['female', 'EU', 50, 'high school', 'No', 'other', 'Yes']","['female', 'EU', 51, 'university', 'No', 'other', 'Yes']","['female', 'EU', 52, 'university', 'No', 'other', 'Yes']","['female', 'EU', 53, 'university', 'No', 'other', 'Yes']","['female', 'EU', 54, 'university', 'No', 'other', 'Yes']","['female', 'EU', 55, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 56, 'university', 'Yes', 'other', 'Yes']","['female', 'EU', 57, 'university', 'Yes', 'other', 'Yes']"
316,"['female', 'AT', 96, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 97, 'high school', 'No', 'other', 'No']","['female', 'AT', 98, 'not stated', 'No', 'other', 'No']","['female', 'AT', 99, 'high school', 'No', 'other', 'No']","['female', 'AT', 100, 'high school', 'No', 'other', 'No']","['female', 'AT', 101, 'university', 'Yes', 'other', 'No']","['female', 'AT', 102, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 103, 'university', 'Yes', 'other', 'No']","['female', 'AT', 104, 'university', 'Yes', 'other', 'No']","['female', 'AT', 105, 'university', 'Yes', 'other', 'No']","['female', 'AT', 106, 'university', 'Yes', 'other', 'No']"
476,"['female', 'AT', 47, 'university', 'No', 'other', 'No']","['female', 'AT', 48, 'university', 'No', 'other', 'No']","['female', 'AT', 49, 'university', 'No', 'other', 'No']","['female', 'AT', 50, 'not stated', 'No', 'other', 'No']","['female', 'AT', 51, 'university', 'No', 'other', 'No']","['female', 'AT', 52, 'not stated', 'No', 'other', 'No']","['female', 'AT', 53, 'university', 'No', 'other', 'No']","['female', 'AT', 54, 'university', 'No', 'other', 'No']","['female', 'AT', 55, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 56, 'university', 'Yes', 'other', 'No']","['female', 'AT', 57, 'university', 'Yes', 'other', 'No']"
1979,"['female', 'AT', 43, 'Compulsory', 'No', 'other', 'No']","['female', 'AT', 44, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 45, 'not stated', 'No', 'other', 'No']","['female', 'AT', 46, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 47, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 48, 'university', 'No', 'other', 'No']","['female', 'AT', 49, 'university', 'No', 'other', 'No']","['female', 'AT', 50, 'university', 'No', 'other', 'No']","['female', 'AT', 51, 'university', 'No', 'other', 'No']","['female', 'AT', 52, 'university', 'No', 'other', 'No']","['female', 'AT', 53, 'university', 'No', 'other', 'No']"
448,"['female', 'AT', 47, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 48, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 49, 'university', 'No', 'other', 'Yes']","['female', 'AT', 50, 'university', 'No', 'other', 'Yes']","['female', 'AT', 51, 'university', 'No', 'other', 'Yes']","['female', 'AT', 52, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 53, 'university', 'No', 'other', 'Yes']","['female', 'AT', 54, 'university', 'No', 'other', 'Yes']","['female', 'AT', 55, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 56, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 57, 'university', 'Yes', 'other', 'Yes']"
1345,"['female', 'AT', 62, 'university', 'No', 'other', 'No']","['female', 'AT', 63, 'university', 'Yes', 'other', 'No']","['female', 'AT', 64, 'university', 'Yes', 'other', 'No']","['female', 'AT', 65, 'university', 'Yes', 'other', 'No']","['female', 'AT', 66, 'university', 'Yes', 'other', 'No']","['female', 'AT', 67, 'university', 'Yes', 'other', 'No']","['female', 'AT', 68, 'university', 'Yes', 'other', 'No']","['female', 'AT', 69, 'university', 'Yes', 'other', 'No']","['female', 'AT', 70, 'not stated', 'Yes', 'other', 'No']","['female', 'AT', 71, 'university', 'Yes', 'other', 'No']","['female', 'AT', 72, 'university', 'Yes', 'other', 'No']"
744,"['male', 'EU', 52, 'Compulsory', 'No', 'production', 'No']","['male', 'EU', 53, 'Compulsory', 'No', 'production', 'No']","['male', 'EU', 54, 'university', 'No', 'production', 'No']","['male', 'EU', 55, 'university', 'Yes', 'production', 'No']","['male', 'EU', 56, 'university', 'Yes', 'production', 'No']","['male', 'EU', 57, 'not stated', 'Yes', 'production', 'No']","['male', 'EU', 58, 'university', 'Yes', 'production', 'No']","['male', 'EU', 59, 'university', 'Yes', 'production', 'No']","['male', 'EU', 60, 'university', 'Yes', 'production', 'No']","['male', 'EU', 61, 'university', 'Yes', 'production', 'No']","['male', 'EU', 62, 'university', 'Yes', 'production', 'No']"
2370,"['male', 'AT', 47, 'not stated', 'No', 'other', 'No']","['male', 'AT', 48, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 49, 'not stated', 'No', 'other', 'No']","['male', 'AT', 50, 'not stated', 'No', 'other', 'No']","['male', 'AT', 51, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 52, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 53, 'high school', 'No', 'other', 'No']","['male', 'AT', 54, 'not stated', 'No', 'other', 'No']","['male', 'AT', 55, 'high school', 'No', 'other', 'No']","['male', 'AT', 56, 'high school', 'No', 'other', 'No']","['male', 'AT', 57, 'not stated', 'No', 'other', 'No']"
487,"['female', 'Non-EU', 57, 'not stated', 'No', 'other', 'Yes']","['female', 'Non-EU', 58, 'university', 'No', 'other', 'Yes']","['female', 'Non-EU', 59, 'university', 'No', 'other', 'Yes']","['female', 'Non-EU', 60, 'university', 'No', 'other', 'Yes']","['female', 'Non-EU', 61, 'university', 'No', 'other', 'Yes']","['female', 'Non-EU', 62, 'not stated', 'No', 'other', 'Yes']","['female', 'Non-EU', 63, 'university', 'No', 'other', 'Yes']","['female', 'Non-EU', 64, 'university', 'No', 'other', 'Yes']","['female', 'Non-EU', 65, 'university', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 66, 'university', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 67, 'university', 'Yes', 'other', 'Yes']"
2422,"['female', 'AT', 20, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 21, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 22, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 23, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 24, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 25, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 26, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 27, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 28, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 29, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 30, 'high school', 'No', 'other', 'Yes']"
135,"['male', 'AT', 47, 'high school', 'No', 'other', 'No']","['male', 'AT', 48, 'high school', 'No', 'other', 'No']","['male', 'AT', 49, 'high school', 'No', 'other', 'No']","['male', 'AT', 50, 'university', 'No', 'other', 'No']","['male', 'AT', 51, 'university', 'No', 'other', 'No']","['male', 'AT', 52, 'not stated', 'No', 'other', 'No']","['male', 'AT', 53, 'university', 'No', 'other', 'No']","['male', 'AT', 54, 'not stated', 'No', 'other', 'No']","['male', 'AT', 55, 'university', 'No', 'other', 'No']","['male', 'AT', 56, 'university', 'Yes', 'other', 'No']","['male', 'AT', 57, 'not stated', 'Yes', 'other', 'No']"
2011,"['male', 'AT', 56, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 57, 'university', 'Yes', 'other', 'No']","['male', 'AT', 58, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 59, 'university', 'Yes', 'other', 'No']","['male', 'AT', 60, 'university', 'Yes', 'other', 'No']","['male', 'AT', 61, 'university', 'Yes', 'other', 'No']","['male', 'AT', 62, 'university', 'Yes', 'other', 'No']","['male', 'AT', 63, 'university', 'Yes', 'other', 'No']","['male', 'AT', 64, 'university', 'Yes', 'other', 'No']","['male', 'AT', 65, 'not stated', 'Yes', 'other', 'No']","['male', 'AT', 66, 'university', 'Yes', 'other', 'No']"
2910,"['male', 'AT', 54, 'not stated', 'No', 'agriculture', 'No']","['male', 'AT', 55, 'not stated', 'No', 'agriculture', 'No']","['male', 'AT', 56, 'university', 'Yes', 'agriculture', 'No']","['male', 'AT', 57, 'university', 'Yes', 'agriculture', 'No']","['male', 'AT', 58, 'university', 'Yes', 'agriculture', 'No']","['male', 'AT', 59, 'not stated', 'Yes', 'agriculture', 'No']","['male', 'AT', 60, 'not stated', 'Yes', 'agriculture', 'No']","['male', 'AT', 61, 'university', 'Yes', 'agriculture', 'No']","['male', 'AT', 62, 'university', 'Yes', 'agriculture', 'No']","['male', 'AT', 63, 'university', 'Yes', 'agriculture', 'No']","['male', 'AT', 64, 'university', 'Yes', 'agriculture', 'No']"
939,"['female', 'Non-EU', 73, 'Compulsory', 'No', 'other', 'Yes']","['female', 'Non-EU', 74, 'not stated', 'No', 'other', 'Yes']","['female', 'Non-EU', 75, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'Non-EU', 76, 'not stated', 'No', 'other', 'Yes']","['female', 'Non-EU', 77, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'Non-EU', 78, 'not stated', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 79, 'university', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 80, 'university', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 81, 'university', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 82, 'not stated', 'Yes', 'other', 'Yes']","['female', 'Non-EU', 83, 'university', 'Yes', 'other', 'Yes']"
98,"['male', 'AT', 49, 'not stated', 'No', 'agriculture', 'No']","['male', 'AT', 50, 'Compulsory', 'No', 'agriculture', 'No']","['male', 'AT', 51, 'Apprenticeship', 'No', 'agriculture', 'No']","['male', 'AT', 52, 'Apprenticeship', 'No', 'agriculture', 'No']","['male', 'AT', 53, 'university', 'No', 'agriculture', 'No']","['male', 'AT', 54, 'not stated', 'No', 'agriculture', 'No']","['male', 'AT', 55, 'university', 'No', 'agriculture', 'No']","['male', 'AT', 56, 'university', 'No', 'agriculture', 'No']","['male', 'AT', 57, 'university', 'Yes', 'agriculture', 'No']","['male', 'AT', 58, 'university', 'Yes', 'agriculture', 'No']","['male', 'AT', 59, 'university', 'Yes', 'agriculture', 'No']"
735,"['female', 'AT', 79, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 80, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 81, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 82, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 83, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 84, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 85, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 86, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 87, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 88, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 89, 'university', 'Yes', 'other', 'Yes']"
2548,"['female', 'AT', 22, 'Apprenticeship', 'No', 'service', 'No']","['female', 'AT', 23, 'university', 'No', 'service', 'No']","['female', 'AT', 24, 'not stated', 'No', 'service', 'No']","['female', 'AT', 25, 'university', 'No', 'service', 'No']","['female', 'AT', 26, 'not stated', 'No', 'service', 'No']","['female', 'AT', 27, 'not stated', 'No', 'service', 'No']","['female', 'AT', 28, 'university', 'No', 'service', 'No']","['female', 'AT', 29, 'university', 'No', 'service', 'No']","['female', 'AT', 30, 'university', 'No', 'service', 'No']","['female', 'AT', 31, 'university', 'No', 'service', 'No']","['female', 'AT', 32, 'university', 'No', 'service', 'No']"
327,"['female', 'AT', 26, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 27, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 28, 'university', 'No', 'other', 'Yes']","['female', 'AT', 29, 'university', 'No', 'other', 'Yes']","['female', 'AT', 30, 'university', 'No', 'other', 'Yes']","['female', 'AT', 31, 'university', 'No', 'other', 'Yes']","['female', 'AT', 32, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 33, 'university', 'No', 'other', 'Yes']","['female', 'AT', 34, 'university', 'No', 'other', 'Yes']","['female', 'AT', 35, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 36, 'university', 'No', 'other', 'Yes']"
2896,"['male', 'Non-EU', 43, 'Compulsory', 'No', 'service', 'No']","['male', 'Non-EU', 44, 'not stated', 'No', 'service', 'No']","['male', 'Non-EU', 45, 'Apprenticeship', 'No', 'service', 'No']","['male', 'Non-EU', 46, 'Apprenticeship', 'No', 'service', 'No']","['male', 'Non-EU', 47, 'Apprenticeship', 'No', 'service', 'No']","['male', 'Non-EU', 48, 'high school', 'No', 'service', 'No']","['male', 'Non-EU', 49, 'high school', 'No', 'service', 'No']","['male', 'Non-EU', 50, 'high school', 'No', 'service', 'No']","['male', 'Non-EU', 51, 'high school', 'No', 'service', 'No']","['male', 'Non-EU', 52, 'high school', 'No', 'service', 'No']","['male', 'Non-EU', 53, 'high school', 'No', 'service', 'No']"
1129,"['male', 'AT', 25, 'not stated', 'No', 'other', 'No']","['male', 'AT', 26, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 27, 'not stated', 'No', 'other', 'No']","['male', 'AT', 28, 'Apprenticeship', 'No', 'other', 'No']","['male', 'AT', 29, 'high school', 'No', 'other', 'No']","['male', 'AT', 30, 'not stated', 'No', 'other', 'No']","['male', 'AT', 31, 'high school', 'No', 'other', 'No']","['male', 'AT', 32, 'high school', 'No', 'other', 'No']","['male', 'AT', 33, 'high school', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']"
519,"['female', 'AT', 26, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 27, 'university', 'No', 'other', 'Yes']","['female', 'AT', 28, 'university', 'No', 'other', 'Yes']","['female', 'AT', 29, 'university', 'No', 'other', 'Yes']","['female', 'AT', 30, 'university', 'No', 'other', 'Yes']","['female', 'AT', 31, 'university', 'No', 'other', 'Yes']","['female', 'AT', 32, 'university', 'No', 'other', 'Yes']","['female', 'AT', 33, 'university', 'No', 'other', 'Yes']","['female', 'AT', 34, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 35, 'university', 'No', 'other', 'Yes']","['female', 'AT', 36, 'not stated', 'No', 'other', 'Yes']"
2463,"['male', 'AT', 26, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 27, 'not stated', 'No', 'other', 'No']","['male', 'AT', 28, 'university', 'No', 'other', 'No']","['male', 'AT', 29, 'university', 'No', 'other', 'No']","['male', 'AT', 30, 'university', 'No', 'other', 'No']","['male', 'AT', 31, 'university', 'No', 'other', 'No']","['male', 'AT', 32, 'not stated', 'No', 'other', 'No']","['male', 'AT', 33, 'university', 'No', 'other', 'No']","['male', 'AT', 34, 'university', 'No', 'other', 'No']","['male', 'AT', 35, 'university', 'No', 'other', 'No']","['male', 'AT', 36, 'university', 'No', 'other', 'No']"
1933,"['male', 'AT', 69, 'not stated', 'No', 'other', 'No']","['male', 'AT', 70, 'not stated', 'No', 'other', 'No']","['male', 'AT', 71, 'Compulsory', 'No', 'other', 'No']","['male', 'AT', 72, 'not stated', 'No', 'other', 'No']","['male', 'AT', 73, 'Compulsory', 'Yes', 'other', 'No']","['male', 'AT', 74, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 75, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 76, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 77, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 78, 'high school', 'Yes', 'other', 'No']","['male', 'AT', 79, 'university', 'Yes', 'other', 'No']"
1234,"['male', 'Non-EU', 22, 'high school', 'No', 'other', 'No']","['male', 'Non-EU', 23, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 24, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 25, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 26, 'not stated', 'No', 'other', 'No']","['male', 'Non-EU', 27, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 28, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 29, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 30, 'not stated', 'No', 'other', 'No']","['male', 'Non-EU', 31, 'university', 'No', 'other', 'No']","['male', 'Non-EU', 32, 'university', 'No', 'other', 'No']"
390,"['female', 'AT', 61, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 62, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 63, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 64, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 65, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 66, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 67, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 68, 'not stated', 'Yes', 'other', 'Yes']","['female', 'AT', 69, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 70, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 71, 'university', 'Yes', 'other', 'Yes']"
35,"['female', 'EU', 27, 'university', 'No', 'other', 'Yes']","['female', 'EU', 28, 'university', 'No', 'other', 'Yes']","['female', 'EU', 29, 'university', 'No', 'other', 'Yes']","['female', 'EU', 30, 'university', 'No', 'other', 'Yes']","['female', 'EU', 31, 'university', 'No', 'other', 'Yes']","['female', 'EU', 32, 'not stated', 'No', 'other', 'Yes']","['female', 'EU', 33, 'university', 'No', 'other', 'Yes']","['female', 'EU', 34, 'university', 'No', 'other', 'Yes']","['female', 'EU', 35, 'university', 'No', 'other', 'Yes']","['female', 'EU', 36, 'university', 'No', 'other', 'Yes']","['female', 'EU', 37, 'university', 'No', 'other', 'Yes']"
2969,"['female', 'AT', 28, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 29, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 30, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 31, 'Apprenticeship', 'No', 'other', 'Yes']","['female', 'AT', 32, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 33, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 34, 'high school', 'No', 'other', 'Yes']","['female', 'AT', 35, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 36, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 37, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 38, 'high school', 'No', 'other', 'Yes']"
804,"['male', 'AT', 50, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 51, 'not stated', 'No', 'service', 'No']","['male', 'AT', 52, 'Apprenticeship', 'No', 'service', 'No']","['male', 'AT', 53, 'not stated', 'No', 'service', 'No']","['male', 'AT', 54, 'not stated', 'No', 'service', 'No']","['male', 'AT', 55, 'high school', 'No', 'service', 'No']","['male', 'AT', 56, 'high school', 'Yes', 'service', 'No']","['male', 'AT', 57, 'high school', 'Yes', 'service', 'No']","['male', 'AT', 58, 'not stated', 'Yes', 'service', 'No']","['male', 'AT', 59, 'high school', 'Yes', 'service', 'No']","['male', 'AT', 60, 'high school', 'Yes', 'service', 'No']"
2265,"['female', 'AT', 48, 'Apprenticeship', 'No', 'other', 'No']","['female', 'AT', 49, 'not stated', 'No', 'other', 'No']","['female', 'AT', 50, 'not stated', 'No', 'other', 'No']","['female', 'AT', 51, 'not stated', 'No', 'other', 'No']","['female', 'AT', 52, 'high school', 'No', 'other', 'No']","['female', 'AT', 53, 'university', 'No', 'other', 'No']","['female', 'AT', 54, 'university', 'No', 'other', 'No']","['female', 'AT', 55, 'not stated', 'No', 'other', 'No']","['female', 'AT', 56, 'university', 'No', 'other', 'No']","['female', 'AT', 57, 'university', 'No', 'other', 'No']","['female', 'AT', 58, 'university', 'No', 'other', 'No']"
2454,"['female', 'AT', 51, 'not stated', 'No', 'other', 'Yes']","['female', 'AT', 52, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 53, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 54, 'Compulsory', 'No', 'other', 'Yes']","['female', 'AT', 55, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 56, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 57, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 58, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 59, 'Apprenticeship', 'Yes', 'other', 'Yes']","['female', 'AT', 60, 'university', 'Yes', 'other', 'Yes']","['female', 'AT', 61, 'university', 'Yes', 'other', 'Yes']"
2524,"['male', 'EU', 41, 'Compulsory', 'No', 'other', 'No']","['male', 'EU', 42, 'university', 'No', 'other', 'No']","['male', 'EU', 43, 'university', 'No', 'other', 'No']","['male', 'EU', 44, 'university', 'No', 'other', 'No']","['male', 'EU', 45, 'university', 'No', 'other', 'No']","['male', 'EU', 46, 'not stated', 'No', 'other', 'No']","['male', 'EU', 47, 'university', 'No', 'other', 'No']","['male', 'EU', 48, 'university', 'No', 'other', 'No']","['male', 'EU', 49, 'university', 'No', 'other', 'No']","['male', 'EU', 50, 'university', 'No', 'other', 'No']","['male', 'EU', 51, 'university', 'No', 'other', 'No']"
